                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0
                                  0               0.001437715196038069                 0.0027346968828558               0.003763987468866153               0.004424832763422416               0.004652544545656168               0.004424832763422416               0.003763987468866153               0.002734696882855801               0.001437715196038069                                  0
                                  0                 0.0027346968828558               0.005201702716720262               0.007159529805751594               0.008416532285834635               0.008849665845791586               0.008416532285834636               0.007159529805751594               0.005201702716720263                 0.0027346968828558                                  0
                                  0               0.003763987468866153               0.007159529805751593               0.009854247701368975                0.01158436324471407                0.01218052046500564                0.01158436324471407               0.009854247701368975               0.007159529805751593               0.003763987468866153                                  0
                                  0               0.004424832763422416               0.008416532285834635                0.01158436324471407                0.01361823610003626                0.01431906096258331                0.01361823610003626                0.01158436324471407               0.008416532285834635               0.004424832763422416                                  0
                                  0               0.004652544545656168               0.008849665845791586                0.01218052046500564                0.01431906096258331                0.01505595183869895                0.01431906096258331                0.01218052046500564               0.008849665845791586               0.004652544545656168                                  0
                                  0               0.004424832763422416               0.008416532285834635                0.01158436324471407                0.01361823610003626                0.01431906096258331                0.01361823610003626                0.01158436324471407               0.008416532285834635               0.004424832763422416                                  0
                                  0               0.003763987468866153               0.007159529805751593               0.009854247701368975                0.01158436324471407                0.01218052046500564                0.01158436324471407               0.009854247701368975               0.007159529805751593               0.003763987468866153                                  0
                                  0                 0.0027346968828558               0.005201702716720262               0.007159529805751594               0.008416532285834635               0.008849665845791586               0.008416532285834636               0.007159529805751594               0.005201702716720263                 0.0027346968828558                                  0
                                  0               0.001437715196038069                 0.0027346968828558               0.003763987468866153               0.004424832763422416               0.004652544545656168               0.004424832763422416               0.003763987468866153               0.002734696882855801               0.001437715196038069                                  0
                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0
