                   0                   0                   0                   0                   0                   0                   0                   0                   0                   0                   0
                   0          0.03472896           0.0722688          0.10961408          0.13793792          0.14861926          0.13793792          0.10961408           0.0722688          0.03472896                   0
                   0           0.0722688          0.15003136          0.22673664          0.28497971          0.30670182          0.28497971          0.22673664          0.15003136           0.0722688                   0
                   0          0.10961408          0.22673664           0.3419178          0.42880266            0.461457          0.42880266           0.3419178          0.22673664          0.10961408                   0
                   0          0.13793792          0.28497971          0.42880266          0.53745367          0.57795389          0.53745367          0.42880266          0.28497971          0.13793792                   0
                   0          0.14861926          0.30670182            0.461457          0.57795389          0.62167665          0.57795389            0.461457          0.30670182          0.14861926                   0
                   0          0.13793792          0.28497971          0.42880266          0.53745367          0.57795389          0.53745367          0.42880266          0.28497971          0.13793792                   0
                   0          0.10961408          0.22673664           0.3419178          0.42880266            0.461457          0.42880266           0.3419178          0.22673664          0.10961408                   0
                   0           0.0722688          0.15003136          0.22673664          0.28497971          0.30670182          0.28497971          0.22673664          0.15003136           0.0722688                   0
                   0          0.03472896           0.0722688          0.10961408          0.13793792          0.14861926          0.13793792          0.10961408           0.0722688          0.03472896                   0
                   0                   0                   0                   0                   0                   0                   0                   0                   0                   0                   0
