                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0
                                  0                0.03459668989293507                0.07181352660040527                 0.1085322957964346                 0.1362883542593767                 0.1466668553920759                 0.1362883542593767                 0.1085322957964346                0.07181352660040528                0.03459668989293506                                  0
                                  0                0.07181352660040527                 0.1490657811122058                 0.2252841799403455                 0.2828983750821163                 0.3044413830829377                 0.2828983750821163                 0.2252841799403455                 0.1490657811122058                0.07181352660040531                                  0
                                  0                 0.1085322957964346                 0.2252841799403455                 0.3404735906035395                 0.4275463353246559                 0.4601044372223687                 0.4275463353246559                 0.3404735906035395                 0.2252841799403456                 0.1085322957964347                                  0
                                  0                 0.1362883542593767                 0.2828983750821163                 0.4275463353246559                 0.5368870711103039                 0.5777715847279926                 0.5368870711103039                 0.4275463353246559                 0.2828983750821164                 0.1362883542593767                                  0
                                  0                 0.1466668553920759                 0.3044413830829377                 0.4601044372223687                 0.5777715847279926                 0.6217694969423333                 0.5777715847279926                 0.4601044372223687                 0.3044413830829377                 0.1466668553920759                                  0
                                  0                 0.1362883542593767                 0.2828983750821163                 0.4275463353246559                 0.5368870711103039                 0.5777715847279926                 0.5368870711103039                 0.4275463353246559                 0.2828983750821164                 0.1362883542593766                                  0
                                  0                 0.1085322957964346                 0.2252841799403454                 0.3404735906035395                 0.4275463353246559                 0.4601044372223687                 0.4275463353246559                 0.3404735906035394                 0.2252841799403455                 0.1085322957964346                                  0
                                  0                 0.0718135266004053                 0.1490657811122058                 0.2252841799403455                 0.2828983750821164                 0.3044413830829377                 0.2828983750821164                 0.2252841799403455                 0.1490657811122057                0.07181352660040528                                  0
                                  0                0.03459668989293506                 0.0718135266004053                 0.1085322957964347                 0.1362883542593767                 0.1466668553920759                 0.1362883542593766                 0.1085322957964347                0.07181352660040528                0.03459668989293505                                  0
                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0                                  0
