      2.4000000     -1.7330000     0.61395833     0.92350000     0.15920833             10            347
      2.4000000     -1.7133333     0.84992284     0.91666667     0.23356481             12            433
      2.4000000     -1.6953333     0.89246914     0.90500000     0.34333333             15            585
      2.4000000     -1.5838889      1.0541195     0.85694444     0.59636060             18            911
      2.4000000     -1.6004545      1.6499225     0.86090909     0.79531680             22           1117
      2.4000000     -1.7170370     0.84764137     0.90962963     0.28886603             27           1066
      2.4000000     -1.5684848      2.0934854     0.84530303     0.96639884             33           1851
      2.4000000     -1.5397561      1.2064661     0.83451220     0.68227741             41           2440
      2.4000000     -1.4609804      1.6724550     0.77676471      1.3202326             51           3664
      2.4000000     -1.4923810      1.8233497     0.79722222      1.2422986             63           4275
      2.4000000     -1.5125641      1.3291374     0.80012821      1.3931597             78           5296
      2.4000000     -1.3373196      2.6521357     0.66030928      3.7248981             97           8600
      2.4000000     -1.4179339      1.8801558     0.72466942      3.1271856            121           9681
      2.4000000     -1.3788742      2.1972538     0.67976821      7.1114977            151          13067
      2.4000000     -1.4531383      1.6018944     0.75625000      2.1034852            188          14287
      2.4000000     -1.3236170      2.7462841     0.60391489      9.8153534            235          21916
      2.4000000     -1.3446416      1.3528838     0.66747440      2.2927082            293          26564
      2.4000000     -1.3108470      2.1451953     0.58419399      8.1181408            366          35432
      2.4000000     -1.3218600      1.7206600     0.59175055      7.6623631            457          43781
      2.4000000     -1.3388266      1.7922156     0.63724168      6.0453826            571          52767
      2.4000000     -1.2840393      1.6338015     0.55111501      6.2647940            713          71758
      2.4000000     -1.2960045      1.4458611     0.59737374      4.8780405            891          87668
      2.4000000     -1.2710243      1.4934257     0.51316262      7.6199637           1113         114272
      2.4000000     -1.2776420      1.4426205     0.53812725      7.8640722           1391         141590
      2.4000000     -1.2340334      1.4055998     0.45595224      7.5996643           1738         188257
      2.4000000     -1.2498573      1.4283576     0.50502072      7.1939437           2172         228963
      2.4000000     -1.2574438      1.5368186     0.48337753      9.6195198           2715         285231
      2.4000000     -1.2432095      1.5021398     0.47856911      7.6691388           3393         361933
      2.4000000     -1.2735062      1.6945191     0.51951427      9.0111943           4241         435838
      2.4000000     -1.2435031      1.4588815     0.46890398      8.5631275           5301         565439
      2.4000000     -1.2428222      1.5786571     0.45983323      9.3448622           6626         708160
      2.4000000     -1.2362702      1.3908299     0.45607341      8.0515155           8282         893402
      2.4000000     -1.2618383      1.3844327     0.51451024      7.5002249          10352        1076299
      2.4000000     -1.2483686      1.4638549     0.47716692      8.8709530          12940        1371047
      2.4000000     -1.2305119      1.4413909     0.44562998      8.6614619          16175        1759169
      2.4000000     -1.2500598      1.4453369     0.47683104      8.9609817          20218        2138755
      2.4000000     -1.2318799      1.3698933     0.43474616      8.9329073          25272        2743433
      2.4000000     -1.2299953      1.3985335     0.44528854      8.6440202          31590        3435020
      2.4000000     -1.2372902      1.4019168     0.45826449      8.7763414          39487        4253077
      2.4000000     -1.2396351      1.4529663     0.45665839      8.9719254          49358        5301510
      2.4000000     -1.2305564      1.3770852     0.43805987      8.9601032          61697        6700051
      2.4000000     -1.2430024      1.4752234     0.46635826      8.9912925          77121        8239887
      2.4000000     -1.2415146      1.4121614     0.46385541      8.5760521          96401       10320320
      2.4000000     -1.2385158      1.4350885     0.45282886      9.1593387         120501       12955046
      2.4000000     -1.2346262      1.3960421     0.44796559      8.8805790         150626       16282422
      2.4000000     -1.2364076      1.4138466     0.45776665      8.6222312         188282       20292500
      2.4000000     -1.2341754      1.3835787     0.44987699      8.7299243         235352       25449235
      2.4000000     -1.2395877      1.4267741     0.45936633      8.8260079         294190       31579746
      2.4000000     -1.2327061      1.3920484     0.44541044      8.8259608         367737       39861047
      2.4000000     -1.2344927      1.3994358     0.44907829      8.8334524         459671       49700128
      2.4000000     -1.2378248      1.4024888     0.45685616      8.7758867         574588       61815226
      2.4000000     -1.2376615      1.4083583     0.45657867      8.7667535         718235       77305555
      2.4000000     -1.2385504      1.4054704     0.45719356      8.8405928         897793       96532520
      2.4000000     -1.2360889      1.4064680     0.45204628      8.8295113        1122241      121044625
