      2.4000000     -1.7190000     0.13118056     0.91700000    0.060166667             10            354
      2.4000000     -1.6891667     0.97506752     0.90250000     0.35868056             12            471
      2.4000000     -1.6733333     0.80802469     0.89566667     0.28381481             15            643
      2.4000000     -1.6311111      1.2367970     0.87111111     0.58405350             18            827
      2.4000000     -1.6450000      1.5301452     0.88022727     0.85624139             22            989
      2.4000000     -1.5488889      2.2254801     0.83203704      1.2920553             27           1521
      2.4000000     -1.5581818      2.2001071     0.83500000      1.3191919             33           1772
      2.4000000     -1.5692683      1.8043327     0.83609756      1.0962423             41           2310
      2.4000000     -1.5464706     0.95365565     0.82666667     0.65223312             51           3123
      2.4000000     -1.5300000      1.4506173     0.81492063      1.0242714             63           4033
      2.4000000     -1.4244872      2.0040327     0.74512821      1.9753178             78           6195
      2.4000000     -1.4424742      1.6298727     0.74567010      2.4737654             97           7453
      2.4000000     -1.4290909      1.5508494     0.73884298      1.6738127            121           9600
      2.4000000     -1.4277483      1.2279408     0.74718543      1.5200097            151          11770
      2.4000000     -1.4148936      2.0032867     0.73904255      2.0263986            188          15102
      2.4000000     -1.4193191      1.3369654     0.74002128      1.7434219            235          18770
      2.4000000     -1.3444369      1.4365833     0.65713311      2.3993696            293          26852
      2.4000000     -1.2642896      1.8397020     0.50225410      7.8077256            366          37516
      2.4000000     -1.3253173      1.4973831     0.62520788      4.5621646            457          43311
      2.4000000     -1.2747461      1.5457091     0.53737303      7.6657500            571          57807
      2.4000000     -1.2809397      1.7009769     0.56785414      7.4158758            713          71762
      2.4000000     -1.2646689      1.7100930     0.50472503      8.7779476            891          92553
      2.4000000     -1.2849416      1.4868112     0.56141060      5.8444423           1113         111437
      2.4000000     -1.2776779      1.8172078     0.53042775      9.8099234           1391         142048
      2.4000000     -1.3110759      1.5570694     0.59619390      5.8142978           1738         167755
      2.4000000     -1.2789042      1.4676755     0.52380064      7.4634669           2172         220080
      2.4000000     -1.2617864      1.4889103     0.49389871      9.1621828           2715         283518
      2.4000000     -1.2187445      1.3197689     0.39798556      8.8399748           3393         374770
      2.4000000     -1.2472624      1.5438791     0.47834709      8.9990790           4241         450604
      2.4000000     -1.2423939      1.4653357     0.45311168      9.8209127           5301         567698
      2.4000000     -1.2393963      1.4257511     0.46915258      8.1495401           6626         709894
      2.4000000     -1.2364224      1.3336058     0.46616699      8.3726273           8282         889532
      2.4000000     -1.2582032      1.4608542     0.49552599      8.4369793          10352        1083998
      2.4000000     -1.2274838      1.2874059     0.43328825      8.2210875          12940        1412822
      2.4000000     -1.2330034      1.4107569     0.44366028      8.7819677          16175        1752424
      2.4000000     -1.2517895      1.4800826     0.49245425      8.4247281          20218        2130549
      2.4000000     -1.2332613      1.3768763     0.44922899      8.4309661          25272        2736138
      2.4000000     -1.2323280      1.3872265     0.44527414      8.8404019          31590        3424206
      2.4000000     -1.2436394      1.4843828     0.47138096      8.5937676          39487        4214946
      2.4000000     -1.2302117      1.3770976     0.44141862      8.7118195          49358        5365626
      2.4000000     -1.2364277      1.4030086     0.44972381      8.8573579          61697        6652691
      2.4000000     -1.2386442      1.4471003     0.45696295      8.9022427          77121        8290947
      2.4000000     -1.2391878      1.3874623     0.46002894      8.5541310          96401       10350070
      2.4000000     -1.2363391      1.4002211     0.45209791      8.7383565         120501       12996200
      2.4000000     -1.2343799      1.4019226     0.44728715      8.8239607         150626       16283974
      2.4000000     -1.2355276      1.4087850     0.45186484      8.7284502         188282       20322876
      2.4000000     -1.2345668      1.4021665     0.44825381      8.8503706         235352       25450441
      2.4000000     -1.2392803      1.4134458     0.45822166      8.7960298         294190       31590887
      2.4000000     -1.2347241      1.4107360     0.44943959      8.8855227         367737       39739359
      2.4000000     -1.2355095      1.4182433     0.44783502      8.9928366         459671       49613434
      2.4000000     -1.2354362      1.4102744     0.45112042      8.8758026         574588       62024499
      2.4000000     -1.2371742      1.4065241     0.45413270      8.8302296         718235       77372111
      2.4000000     -1.2362857      1.4031813     0.45301855      8.7908218         897793       96808138
      2.4000000     -1.2359121      1.4065757     0.45093430      8.8840329        1122241      121091015
