      2.2000000     -1.5484615      1.3435443     0.78989813      3.0731942        1000000       59843833
      2.2050000     -1.5417048      1.3610269     0.78500466      3.1690893        1000000       60850587
      2.2100000     -1.5347297      1.3770976     0.77917508      3.2684926        1000000       61886929
      2.2150000     -1.5284863      1.4052714     0.77302474      3.6404688        1000000       62838904
      2.2200000     -1.5197325      1.4391565     0.76529171      3.8678408        1000000       64116819
      2.2250000     -1.5124000      1.4649542     0.75758265      4.1818892        1000000       65221044
      2.2300000     -1.5064246      1.4702346     0.75389422      4.2204088        1000000       66100368
      2.2350000     -1.4987334      1.5005335     0.74656384      4.4412282        1000000       67254011
      2.2400000     -1.4904578      1.5055049     0.73896792      4.6452923        1000000       68481352
      2.2450000     -1.4844307      1.5182218     0.73433690      4.7490020        1000000       69398393
      2.2500000     -1.4755899      1.5462786     0.72406788      5.2042570        1000000       70717254
