      2.4000000    -0.72100000     0.92006944    0.091000000     0.30316667             10           2065
      2.4000000    -0.92083333     0.89289159     0.17750000     0.98576389             12           1902
      2.4000000     -1.0946667      1.9045062     0.32566667      2.6510370             15           2008
      2.4000000     -1.1538889     0.98621828     0.35583333      3.4237269             18           2121
      2.4000000     -1.2222727      1.4008408     0.52045455      4.3128444             22           2362
      2.4000000     -1.3300000      2.0725309     0.58925926      8.1829332             27           2546
      2.4000000     -1.3436364      2.2423477     0.62106061      5.0080196             33           3116
      2.4000000     -1.3197561      2.1898671     0.62121951      4.1166221             41           3835
      2.4000000     -1.2815686      1.6577812     0.52941176      11.536707             51           5087
      2.4000000     -1.2404762      1.9348388     0.49087302      9.9823465             63           6702
      2.4000000     -1.2521795      2.0451651     0.40493590      10.021741             78           8338
      2.4000000     -1.1892784      1.0322519     0.41046392      9.7729452             97          11194
      2.4000000     -1.2067769      1.8971780     0.40747934      13.000766            121          13422
      2.4000000     -1.1815894     0.94702840     0.35142384      4.9901974            151          17627
      2.4000000     -1.2338298      1.0860825     0.47204787      7.4717523            188          20394
      2.4000000     -1.2143404      1.7859258     0.48780851      8.2673024            235          25999
      2.4000000     -1.2846075      1.6898653     0.56298635      4.7918726            293          29573
      2.4000000     -1.2909016      1.2490518     0.58072404      4.8427519            366          36727
      2.4000000     -1.3616849      1.2238030     0.66335886      5.3974541            457          40546
      2.4000000     -1.2489317      1.2408358     0.47364273      6.8715187            571          60395
      2.4000000     -1.2803647      1.3646666     0.54000701      7.1743864            713          72538
      2.4000000     -1.2733895      1.4512692     0.57086420      5.9234446            891          91400
      2.4000000     -1.2504403      1.0779478     0.51204852      5.3215603           1113         117247
      2.4000000     -1.2527894      1.4365054     0.49150971      8.8501054           1391         147311
      2.4000000     -1.2536997      1.3367501     0.49269850      8.0459191           1738         182953
      2.4000000     -1.2291344      1.4460742     0.42548803      9.2359563           2172         236963
      2.4000000     -1.2464936      1.4943068     0.46340331      9.8078823           2715         289755
      2.4000000     -1.2405777      1.3605926     0.46961538      7.9451701           3393         363609
      2.4000000     -1.2157251      1.4827477     0.42283777      9.1219945           4241         470050
      2.4000000     -1.2343294      1.4074328     0.46894548      8.6143198           5301         572167
      2.4000000     -1.2510806      1.3606422     0.48021431      8.6128256           6626         699736
      2.4000000     -1.2332359      1.3153331     0.45070333      8.4389143           8282         897923
      2.4000000     -1.2162510      1.3334688     0.41984689      8.2302966          10352        1146848
      2.4000000     -1.2300572      1.3264541     0.43897566      8.6779836          12940        1404865
      2.4000000     -1.2426479      1.4123892     0.46686090      8.3455413          16175        1729402
      2.4000000     -1.2487843      1.3733352     0.47981007      8.5059417          20218        2141849
      2.4000000     -1.2377062      1.4435710     0.45233203      9.1707907          25272        2722500
      2.4000000     -1.2443172      1.4173754     0.46685074      8.8819348          31590        3368931
      2.4000000     -1.2425130      1.4441362     0.46761656      8.7786227          39487        4217223
      2.4000000     -1.2328881      1.3591023     0.44583259      8.5474552          49358        5349257
      2.4000000     -1.2290230      1.3881106     0.43437201      8.9437127          61697        6723431
      2.4000000     -1.2406535      1.4225217     0.46357121      8.7128017          77121        8265360
      2.4000000     -1.2411446      1.4190904     0.46297850      8.5923168          96401       10325325
      2.4000000     -1.2308737      1.3887915     0.43816865      8.9634767         120501       13095909
      2.4000000     -1.2333743      1.3806510     0.44715587      8.7090672         150626       16312839
      2.4000000     -1.2331766      1.3907850     0.44678522      8.7704281         188282       20390474
      2.4000000     -1.2341999      1.3928084     0.44976095      8.6383957         235352       25452135
      2.4000000     -1.2320039      1.3733917     0.44421682      8.7565163         294190       31910604
      2.4000000     -1.2364350      1.4146676     0.45499981      8.7711742         367737       39646111
      2.4000000     -1.2376999      1.4064083     0.45684120      8.7351511         459671       49480483
      2.4000000     -1.2374006      1.4035464     0.45467136      8.8104298         574588       61860601
      2.4000000     -1.2356317      1.3961866     0.45100427      8.7682368         718235       77514481
      2.4000000     -1.2359768      1.4060317     0.45111048      8.9027289         897793       96849374
