
100       -2.0000000      0.0000000      1.0000000      0.0000000
1000      -1.9860000     0.11121600     0.99500000    0.015900000
10000     -1.9964000    0.028748160     0.99860000   0.0047921600
100000    -1.9955600    0.035441146     0.99849500   0.0045809399
1000000   -1.9958580    0.033067375     0.99861500   0.0041603271
10000000  -1.9960120    0.031843583     0.99866970   0.0039869212
Exact	  -1.9959820859366899 0.032082331864289666 0.99866073274859968 0.0040107395162274767
