      2.4000000    -0.70600000      1.0266667    0.082000000     0.28183333             10           2070
      2.4000000    -0.77333333      1.2295525    0.095000000      1.0097222             12           2343
      2.4000000    -0.80733333      1.5393210    0.058000000     0.38100000             15           2709
      2.4000000    -0.81111111      1.3440501     0.11416667     0.68113426             18           3326
      2.4000000    -0.85181818      1.4618916     0.14454545      1.2435262             22           3870
      2.4000000    -0.88481481      1.2723099    0.094444444     0.44855967             27           4584
      2.4000000    -0.89545455      1.9044995    0.090000000     0.82045455             33           5512
      2.4000000    -0.90048780      1.5599428    0.084756098     0.46807952             41           6740
      2.4000000    -0.93392157      1.7216989    0.078823529     0.55581507             51           8062
      2.4000000     -1.0015873      1.5287051     0.12960317      1.1787436             63           9340
      2.4000000     -1.0766667      2.2882241     0.24724359      3.2571205             78          10517
      2.4000000     -1.0148454      1.7683438     0.19046392      2.8795604             97          13872
      2.4000000     -1.0800000      1.7208448     0.23301653      2.9474848            121          16158
      2.4000000     -1.0713907      2.0728513     0.24417219      4.4145933            151          20229
      2.4000000     -1.1778191      1.8636251     0.47228723      5.0308214            188          22142
      2.4000000     -1.1653191      2.2263153     0.36540426      8.6163380            235          28124
      2.4000000     -1.1549488      1.7345763     0.32168942      7.8843508            293          35522
      2.4000000     -1.1654372      2.2291819     0.34301913      10.367459            366          43908
      2.4000000     -1.1253392      1.2619396     0.22934354      7.3930354            457          56880
      2.4000000     -1.1479159      1.0983922     0.30681261      5.1537796            571          69862
      2.4000000     -1.2104067      1.8807447     0.36476858      10.748197            713          80293
      2.4000000     -1.1725140      1.1932105     0.28585297      5.3191922            891         104922
      2.4000000     -1.1947978      1.4945455     0.39048967      7.9001659           1113         127397
      2.4000000     -1.2339468      1.9465728     0.45111790      10.817797           1391         150363
      2.4000000     -1.2323993      1.4556600     0.44038262      8.0064797           1738         189295
      2.4000000     -1.2478223      1.4589024     0.48239871      8.3036643           2172         231412
      2.4000000     -1.2264199      1.6891549     0.43058011      10.184697           2715         296639
      2.4000000     -1.2373504      1.3012018     0.46246832      7.4578324           3393         366001
      2.4000000     -1.2389083      1.4432171     0.48096204      7.8059489           4241         454862
      2.4000000     -1.2302547      1.3760998     0.44314469      8.1535552           5301         575809
      2.4000000     -1.2224253      1.3535161     0.42695216      8.4236725           6626         729161
      2.4000000     -1.2228194      1.3949803     0.43149179      8.4121065           8282         910697
      2.4000000     -1.2242398      1.4135971     0.43200058      9.4256620          10352        1134384
      2.4000000     -1.2337844      1.4069991     0.44915611      8.7163000          12940        1399816
      2.4000000     -1.2312618      1.3627286     0.44212581      8.6637922          16175        1755879
      2.4000000     -1.2409729      1.5044252     0.46141483      9.0138631          20218        2166037
      2.4000000     -1.2316967      1.4484136     0.43586281      9.2860330          25272        2743480
      2.4000000     -1.2261095      1.4032316     0.42867521      9.1501939          31590        3452565
      2.4000000     -1.2364626      1.3707868     0.46076873      8.3909685          39487        4255307
      2.4000000     -1.2367667      1.4599098     0.45404727      8.9606951          49358        5316198
      2.4000000     -1.2307710      1.3788427     0.43883382      8.6839357          61697        6705175
      2.4000000     -1.2385406      1.3745864     0.46167017      8.5287140          77121        8285838
      2.4000000     -1.2371126      1.4362594     0.45419456      8.9708486          96401       10380856
      2.4000000     -1.2376153      1.4132317     0.45706973      8.8023436         120501       12974747
      2.4000000     -1.2356621      1.4031713     0.44876791      8.8477669         150626       16266668
      2.4000000     -1.2358466      1.4093373     0.45072049      8.8818472         188282       20313304
      2.4000000     -1.2372976      1.4273640     0.45339092      8.8914570         235352       25346151
      2.4000000     -1.2359800      1.4104300     0.45011800      8.8854579         294190       31748834
      2.4000000     -1.2383563      1.4077143     0.45691322      8.7658269         367737       39535402
      2.4000000     -1.2344756      1.4175045     0.44801358      8.8923894         459671       49696503
      2.4000000     -1.2373228      1.4212526     0.45376471      8.9631048         574588       61864785
      2.4000000     -1.2371003      1.4223359     0.45419896      8.8426505         718235       77369144
      2.4000000     -1.2375637      1.4099450     0.45525710      8.8188747         897793       96653124
      2.4000000     -1.2360917      1.4067530     0.45144210      8.8325249        1122241      121057994
